date,symbol,Adjusted,Close,High,Low,Open,Volume
2010-07-12,AAPL,31.98118,36.755714,37.407143,36.408573,36.932858,140719600
2010-07-13,AAPL,31.298767,35.971428,36.628571,35.204285,36.617142,297731000
2010-07-14,AAPL,31.414385,36.104286,36.542858,35.57143,35.625713,203011900
2010-07-15,AAPL,31.25526,35.921429,36.709999,35.328571,35.46143,206216500
2010-07-16,AAPL,31.062613,35.700001,36.424286,35.487144,36.168571,259964600
2010-07-19,AAPL,30.525633,35.082859,35.697144,34.228573,35.697144,256119500
2010-07-20,AAPL,31.309961,35.984287,36.128571,34.287144,34.700001,268737700
2010-07-21,AAPL,31.60206,36.32,37.878571,36.285713,37.869999,296417800
2010-07-22,AAPL,32.196228,37.002857,37.142857,36.472858,36.811428,161329700
2010-07-23,AAPL,32.310577,37.134285,37.197144,36.611427,36.727142,133347200
2010-07-26,AAPL,32.228546,37.040001,37.157143,36.815716,37.142857,105137900
2010-07-27,AAPL,32.825172,37.725716,37.828571,37.185715,37.267143,146192900
2010-07-28,AAPL,32.437355,37.279999,37.998573,37.17857,37.667141,129996300
2010-07-29,AAPL,32.083111,36.872856,37.521427,36.585712,37.244286,160951700
2010-07-30,AAPL,31.976212,36.75,37.099998,36.414288,36.555714,112052500
2010-08-02,AAPL,32.547985,37.407143,37.512856,37.08857,37.205715,107013900
2010-08-03,AAPL,32.55793,37.418571,37.60857,37.060001,37.287144,104413400
2010-08-04,AAPL,32.68845,37.568573,37.754284,37.187141,37.548573,105093800
2010-08-05,AAPL,32.529343,37.385715,37.597141,37.221428,37.389999,72274300
2010-08-06,AAPL,32.32922,37.155716,37.355713,36.804287,37.111427,111224400
2010-08-09,AAPL,32.535557,37.392857,37.450001,37.081429,37.354286,75782000
2010-08-10,AAPL,32.244701,37.058571,37.207142,36.792858,37.121429,112980000
2010-08-11,AAPL,31.098642,35.741428,36.527142,35.687141,36.485714,155013600
2010-08-12,AAPL,31.297525,35.970001,36.157143,35.16,35.241428,133730100
2010-08-13,AAPL,30.963161,35.585712,35.982857,35.584286,35.950001,88717300
2010-08-16,AAPL,30.781685,35.377144,35.715714,35.23143,35.368572,79607500
2010-08-17,AAPL,31.319908,35.995716,36.375713,35.599998,35.725716,105660100
2010-08-18,AAPL,31.456638,36.152859,36.381428,35.939999,36.05143,84924000
2010-08-19,AAPL,31.060125,35.697144,36.21143,35.525715,36.119999,106676500
2010-08-20,AAPL,31.030287,35.662857,36.274284,35.57143,35.627144,96057500
2010-08-23,AAPL,30.552973,35.114285,36,35.035713,35.970001,103510400
2010-08-24,AAPL,29.823332,34.275715,34.714287,34.092857,34.667141,150641400
2010-08-25,AAPL,30.191265,34.69857,34.855713,33.885715,34.005714,149216900
2010-08-26,AAPL,29.866835,34.325714,35.107143,34.325714,35.064285,116626300
2010-08-27,AAPL,30.033403,34.517143,34.658573,33.651428,34.535713,137097800
2010-08-30,AAPL,30.142784,34.642857,35.107143,34.382858,34.394287,95822300
2010-08-31,AAPL,30.217363,34.728573,34.937141,34.335712,34.549999,105196700
2010-09-01,AAPL,31.116056,35.761429,35.922855,35.182858,35.352856,174259400
2010-09-02,AAPL,31.344759,36.024284,36.024284,35.509998,35.894287,103856900
2010-09-03,AAPL,32.165142,36.967144,36.968571,36.357143,36.441429,130197200
2010-09-07,AAPL,32.045818,36.830002,37.075714,36.607143,36.662857,85639400
2010-09-08,AAPL,32.680996,37.560001,37.77,37.014286,37.111427,131637800
2010-09-09,AAPL,32.699635,37.581429,38.074287,37.560001,37.862858,109643800
2010-09-10,AAPL,32.741898,37.630001,37.785713,37.342857,37.598572,96885600
2010-09-13,AAPL,33.193104,38.148571,38.325714,37.965714,37.974285,97195000
2010-09-14,AAPL,33.319885,38.294285,38.452858,37.931427,38.029999,102037600
2010-09-15,AAPL,33.588387,38.602856,38.625713,38.262856,38.310001,107342200
2010-09-16,AAPL,34.377686,39.509998,39.524284,38.5,38.605713,163025800
2010-09-17,AAPL,34.228531,39.33857,39.708572,39.097141,39.669998,158619300
2010-09-20,AAPL,35.205528,40.46143,40.540001,39.407143,39.439999,164669400
2010-09-21,AAPL,35.272652,40.53857,41.049999,40.398571,40.55143,167018600
2010-09-22,AAPL,35.767361,41.107143,41.139999,40.344284,40.387142,146322400
2010-09-23,AAPL,35.912792,41.274284,41.822857,40.857143,40.904285,196529200
2010-09-24,AAPL,36.335419,41.759998,41.932858,41.507141,41.728573,162372000
2010-09-27,AAPL,36.191235,41.594284,42.104286,41.572857,41.997143,120708700
2010-09-28,AAPL,35.656727,40.98,41.681427,39.285713,41.681427,258760600
2010-09-29,AAPL,35.720135,41.052856,41.401428,40.857143,41.032856,117411000
2010-09-30,AAPL,35.270157,40.535713,41.42857,40.17857,41.285713,168347900
2010-10-01,AAPL,35.117275,40.360001,40.939999,40.192856,40.878571,112035700
2010-10-04,AAPL,34.634979,39.805714,40.414288,39.681427,40.228573,108825500
2010-10-05,AAPL,35.915283,41.277142,41.349998,40.259998,40.285713,125491800
2010-10-06,AAPL,35.946354,41.312859,41.712856,40.751427,41.369999,167717200
2010-10-07,AAPL,35.950085,41.317142,41.497143,40.987144,41.477142,102099900
2010-10-08,AAPL,36.552937,42.009998,42.07143,41.42857,41.672855,164600800
2010-10-11,AAPL,36.713284,42.194286,42.462856,42.085712,42.105713,106938300
2010-10-12,AAPL,37.108562,42.648571,42.785713,41.784286,42.201427,139636000
2010-10-13,AAPL,37.307442,42.877144,43.137142,42.828571,42.885715,157523100
2010-10-14,AAPL,37.577168,43.187141,43.209999,42.914288,43.098572,108824100
2010-10-15,AAPL,39.122219,44.962856,45,43.558571,43.919998,230548500
2010-10-18,AAPL,39.527447,45.42857,45.57143,44.898571,45.495716,273252700
2010-10-19,AAPL,38.469643,44.212856,44.824287,42.860001,43.342857,308196000
2010-10-20,AAPL,38.598927,44.361427,44.892857,43.83857,44.142857,180406100
2010-10-21,AAPL,38.473381,44.217144,44.962856,43.828571,44.622856,137865000
2010-10-22,AAPL,38.218559,43.924286,44.291428,43.757141,44.152859,93194500
2010-10-25,AAPL,38.388851,44.119999,44.514286,44.062859,44.155716,98115500
2010-10-26,AAPL,38.290646,44.007141,44.248573,43.664288,43.83857,98232400
2010-10-27,AAPL,38.263306,43.975716,44.271427,43.657143,43.950001,99750700
2010-10-28,AAPL,37.941372,43.605713,44,42.985714,43.992859,137762800
2010-10-29,AAPL,37.41185,42.997143,43.697144,42.98143,43.46143,107627800
2010-11-01,AAPL,37.809616,43.454285,43.657143,43.171429,43.174286,105972300
2010-11-02,AAPL,38.453491,44.194286,44.312859,43.857143,43.857143,108482500
2010-11-03,AAPL,38.881081,44.685715,44.697144,44.075714,44.48143,127087100
2010-11-04,AAPL,39.561005,45.467144,45.740002,45.004284,45.064285,160622000
2010-11-05,AAPL,39.419304,45.304287,45.652859,45.25,45.427143,90313300
2010-11-08,AAPL,39.604511,45.517143,45.681427,45.251427,45.314285,70439600
2010-11-09,AAPL,39.288788,45.154285,45.900002,44.92857,45.864285,95886000
2010-11-10,AAPL,39.531162,45.432858,45.53857,44.792858,45.234287,96056800
2010-11-11,AAPL,39.359642,45.235714,45.485714,44.892857,45,90321000
2010-11-12,AAPL,38.288162,44.004284,45.214287,43.375713,45.142857,198961700
2010-11-15,AAPL,38.165115,43.862858,44.362858,43.752857,44.065716,100901500
2010-11-16,AAPL,37.487686,43.084286,43.942856,42.759998,43.674286,164412500
2010-11-17,AAPL,37.352177,42.92857,43.427143,42.537144,43.028572,119862400
2010-11-18,AAPL,38.337891,44.061428,44.238571,43.527142,43.599998,123622800
2010-11-19,AAPL,38.126579,43.818573,44.057144,43.605713,43.995716,96210800
2010-11-22,AAPL,38.950684,44.765713,44.765713,43.695713,43.811428,98268800
2010-11-23,AAPL,38.375179,44.104286,44.535713,43.794285,44.349998,129861900
2010-11-24,AAPL,39.129677,44.971428,45.057144,44.535713,44.57143,103431300
2010-11-26,AAPL,39.154537,45,45.385715,44.705715,44.82,59396400
2010-11-29,AAPL,39.386993,45.267143,45.354286,44.482857,45.07143,111446300
2010-11-30,AAPL,38.67598,44.450001,44.908573,44.41,44.791428,125464500
2010-12-01,AAPL,39.32856,45.200001,45.392857,45,45.03857,115437700
2010-12-02,AAPL,39.546074,45.450001,45.57143,44.984287,45.361427,115709300
2010-12-03,AAPL,39.45784,45.348572,45.521427,45.191429,45.287144,85523200
2010-12-06,AAPL,39.794693,45.735714,46.047142,45.488571,45.52,112120400
2010-12-07,AAPL,39.553551,45.458572,46.284286,45.445713,46.257141,97863500
2010-12-08,AAPL,39.901577,45.85857,45.860001,45.30143,45.66143,80483900
2010-12-09,AAPL,39.746212,45.68,46.07143,45.574287,46.01857,73537800
2010-12-10,AAPL,39.845646,45.794285,45.864285,45.514286,45.664288,65627800
2010-12-13,AAPL,39.983627,45.952858,46.437141,45.857143,46.33857,109953900
2010-12-14,AAPL,39.812092,45.755714,46.077145,45.57143,45.96143,87752000
2010-12-15,AAPL,39.820793,45.765713,46.142857,45.598572,45.714287,104328000
2010-12-16,AAPL,39.931416,45.892857,46.087143,45.728573,45.869999,80507700
2010-12-17,AAPL,39.85186,45.80143,45.970001,45.747143,45.947144,96732300
2010-12-20,AAPL,40.050739,46.029999,46.17857,45.46143,45.942856,96402600
2010-12-21,AAPL,40.298103,46.314285,46.341427,46.007141,46.142857,64088500
2010-12-22,AAPL,40.417431,46.451427,46.531429,46.221428,46.337143,66480400
2010-12-23,AAPL,40.223522,46.228573,46.450001,46.167141,46.42857,55789300
2010-12-27,AAPL,40.357777,46.382858,46.491428,45.931427,46.121429,62454000
2010-12-28,AAPL,40.455963,46.495716,46.665714,46.437141,46.558571,43981000
2010-12-29,AAPL,40.433601,46.470001,46.635715,46.442856,46.602856,40784800
2010-12-30,AAPL,40.23098,46.237144,46.501427,46.150002,46.497143,39373600
2010-12-31,AAPL,40.094254,46.080002,46.21143,45.901428,46.135715,48377000
2011-01-03,AAPL,40.965591,47.081429,47.18,46.405716,46.52,111284600
2011-01-04,AAPL,41.179398,47.327145,47.5,46.878571,47.491428,77270200
2011-01-05,AAPL,41.516247,47.714287,47.762856,47.07143,47.078571,63879900
2011-01-06,AAPL,41.482681,47.675713,47.892857,47.557144,47.817142,75107200
2011-01-07,AAPL,41.779762,48.017143,48.049999,47.414288,47.712856,77982800
2011-01-10,AAPL,42.566589,48.921429,49.032856,48.167141,48.404285,112140000
2011-01-11,AAPL,42.465897,48.805714,49.279999,48.495716,49.26857,111027000
2011-01-12,AAPL,42.811447,49.202858,49.204285,48.857143,49.035713,75647600
2011-01-13,AAPL,42.968067,49.382858,49.52,49.121429,49.308571,74195100
2011-01-14,AAPL,43.316113,49.782856,49.782856,49.205715,49.412857,77210000
2011-01-18,AAPL,42.342842,48.664288,49.251427,46.57143,47.074287,470249500
2011-01-19,AAPL,42.117863,48.405716,49.799999,48.125713,49.764286,283903200
2011-01-20,AAPL,41.352161,47.525715,48.328571,47.16,48.061428,191197300
2011-01-21,AAPL,40.61134,46.674286,47.84,46.66143,47.681427,188600300
2011-01-24,AAPL,41.94508,48.207142,48.207142,46.674286,46.695713,143670800
2011-01-25,AAPL,42.436069,48.771427,48.777142,47.795715,48.047142,136717000
2011-01-26,AAPL,42.740601,49.121429,49.371429,48.785713,48.994286,126718900
2011-01-27,AAPL,42.661045,49.029999,49.241428,48.975716,49.111427,71256500
2011-01-28,AAPL,41.777287,48.014286,49.200001,47.647144,49.167141,148014300
2011-01-31,AAPL,42.177521,48.474285,48.577145,47.757141,47.971428,94311700
2011-02-01,AAPL,42.887268,49.290001,49.378571,48.71143,48.757141,106658300
2011-02-02,AAPL,42.79903,49.188572,49.32143,49.078571,49.207142,64738800
2011-02-03,AAPL,42.68964,49.062859,49.177143,48.364285,49.114285,98449400
2011-02-04,AAPL,43.069996,49.5,49.528572,49.072857,49.091427,80460100
2011-02-07,AAPL,43.73872,50.26857,50.464287,49.662857,49.69857,121255400
2011-02-08,AAPL,44.151405,50.742859,50.78857,50.307144,50.525715,95260200
2011-02-09,AAPL,44.519337,51.165714,51.285713,50.695713,50.741428,120686300
2011-02-10,AAPL,44.06937,50.648571,51.42857,49.714287,51.055714,232137500
2011-02-11,AAPL,44.356499,50.978573,51.114285,50.505714,50.67857,91893200
2011-02-14,AAPL,44.646111,51.311428,51.354286,50.958572,50.970001,77604100
2011-02-15,AAPL,44.735626,51.414288,51.424286,51.078571,51.312859,71043700
2011-02-16,AAPL,45.137112,51.875713,52.128571,51.5,51.542858,120289400
2011-02-17,AAPL,44.536732,51.185715,51.467144,50.931427,51.035713,132645800
2011-02-18,AAPL,43.57465,50.080002,51.357143,49.931427,51.244286,204014300
2011-02-22,AAPL,42.089272,48.372856,49.342857,48.245716,48.878571,218138900
2011-02-23,AAPL,42.587719,48.945713,49.234287,48.372856,48.395714,167963600
2011-02-24,AAPL,42.620026,48.982857,49.307144,48.33857,49.145714,124975200
2011-02-25,AAPL,43.276337,49.737144,49.775715,49.257141,49.322857,95004700
2011-02-28,AAPL,43.904057,50.458572,50.721428,50.16,50.177143,100768500
2011-03-01,AAPL,43.419285,49.901428,50.817142,49.668571,50.781429,114034200
2011-03-02,AAPL,43.768559,50.302856,50.621429,49.771427,49.994286,150647700
2011-03-03,AAPL,44.693352,51.365715,51.398571,50.845715,51.027142,125197100
2011-03-04,AAPL,44.748058,51.42857,51.470001,51.107143,51.438572,113316700
2011-03-07,AAPL,44.171288,50.765713,51.667141,50.187141,51.628571,136530800
2011-03-08,AAPL,44.221016,50.822857,51.057144,50.32143,50.701427,89079200
2011-03-09,AAPL,43.812065,50.352856,50.68,50.085712,50.669998,113326500
2011-03-10,AAPL,43.091129,49.524284,49.967144,49.271427,49.874287,126884800
2011-03-11,AAPL,43.752407,50.284286,50.331429,49.285713,49.332859,117770100
2011-03-14,AAPL,43.947556,50.508572,50.925713,50.187141,50.454285,108989300
2011-03-15,AAPL,42.936985,49.347141,49.691429,48.585712,48.871429,180270300
2011-03-16,AAPL,41.020283,47.144287,49,46.60857,48.857143,290502800
2011-03-17,AAPL,41.595791,47.805714,48.515713,47.237144,48.118572,164855600
2011-03-18,AAPL,41.102318,47.238571,48.314285,47.142857,48.16143,188303500
2011-03-21,AAPL,42.175034,48.471428,48.534286,47.894287,47.998573,102350500
2011-03-22,AAPL,42.411205,48.742859,48.945713,48.44857,48.937141,81480700
2011-03-23,AAPL,42.161366,48.455715,48.602856,47.992859,48.468571,93249100
2011-03-24,AAPL,42.879826,49.281429,49.42857,48.408573,48.835712,101178000
2011-03-25,AAPL,43.696476,50.220001,50.294285,49.574287,49.724285,112227500
2011-03-28,AAPL,43.559727,50.062859,50.617142,50.062859,50.450001,77338800
2011-03-29,AAPL,43.624382,50.137142,50.137142,49.437141,49.665714,88225200
2011-03-30,AAPL,43.334759,49.804287,50.125713,49.634285,50.091427,82351500
2011-03-31,AAPL,43.319843,49.787144,49.971428,49.437141,49.48,68504800
2011-04-01,AAPL,42.828865,49.222858,50.227142,49.042858,50.158573,104665400
2011-04-04,AAPL,42.409958,48.741428,49.228573,48.342857,49.187141,115021200
2011-04-05,AAPL,42.124069,48.412857,48.892857,48,48.14143,120682800
2011-04-06,AAPL,42.018421,48.291428,49.128571,48.162857,48.745716,100634800
2011-04-07,AAPL,42.023384,48.297142,48.632858,48.004284,48.299999,93361800
2011-04-08,AAPL,41.648006,47.865715,48.592857,47.707142,48.560001,94383800
2011-04-11,AAPL,41.118477,47.257141,47.952858,47.145714,47.722858,99736700
2011-04-12,AAPL,41.317368,47.485714,47.675713,47.171429,47.212856,106409800
2011-04-13,AAPL,41.78101,48.01857,48.02,47.502857,47.860001,86555000
2011-04-14,AAPL,41.319851,47.488571,48,47.437141,47.828571,75450200
2011-04-15,AAPL,40.703331,46.779999,47.662857,46.685715,47.614285,113401400
2011-04-18,AAPL,41.248997,47.407143,47.46143,45.737144,46.585712,152474700
2011-04-19,AAPL,41.996033,48.265713,48.282856,47.387142,47.585712,104844600
2011-04-20,AAPL,42.561615,48.915714,49.392857,48.785713,49.072857,175166600
2011-04-21,AAPL,43.592056,50.099998,50.732857,49.78857,50.714287,188452600
2011-04-25,AAPL,43.879192,50.43,50.535713,50.042858,50.048573,66636500
2011-04-26,AAPL,43.557247,50.060001,50.712856,49.907143,50.517143,84700000
2011-04-27,AAPL,43.523693,50.021427,50.335712,49.585712,50.32,89053300
2011-04-28,AAPL,43.101067,49.535713,49.964287,49.360001,49.455715,90239800
2011-04-29,AAPL,43.52121,50.01857,50.564285,49.524284,49.540001,251586300
2011-05-02,AAPL,43.042664,49.468571,50.067142,49.357143,49.962856,110678400
2011-05-03,AAPL,43.281315,49.742859,49.984287,49.374287,49.712856,78337000
2011-05-04,AAPL,43.451599,49.938572,50.261429,49.554287,49.751427,97312600
2011-05-05,AAPL,43.101067,49.535713,50.135715,49.435715,49.771427,83992300
2011-05-06,AAPL,43.08989,49.522858,50,49.458572,49.955715,70033600
2011-05-09,AAPL,43.20673,49.657143,49.885715,49.504284,49.694286,51186800
2011-05-10,AAPL,43.436684,49.921429,49.955715,49.522858,49.841427,70522900
2011-05-11,AAPL,43.160736,49.604286,50,49.32,49.860001,84000000
2011-05-12,AAPL,43.078701,49.509998,49.58857,48.895714,49.445713,80500000
2011-05-13,AAPL,42.324192,48.642857,49.464287,48.621429,49.380001,81529000
2011-05-16,AAPL,41.429234,47.614285,48.745716,47.514286,48.457142,112443800
2011-05-17,AAPL,41.782238,48.02,48.02,47.247143,47.42857,113083600
2011-05-18,AAPL,42.245892,48.552856,48.721428,48,48.067142,83694100
2011-05-19,AAPL,42.327923,48.647144,48.915714,48.381428,48.868572,65292500
2011-05-20,AAPL,41.667889,47.888573,48.707142,47.860001,48.508572,84492100
2011-05-23,AAPL,41.56596,47.771427,47.997143,47.060001,47.138573,95900000
2011-05-24,AAPL,41.291264,47.455715,47.985714,47.334286,47.92857,80481800
2011-05-25,AAPL,41.861794,48.111427,48.365715,47.549999,47.632858,73556000
2011-05-26,AAPL,41.640541,47.857143,48.127144,47.775715,47.995716,55640200
2011-05-27,AAPL,41.940102,48.201427,48.232857,47.758572,47.828571,50899800
2011-05-31,AAPL,43.235306,49.689999,49.689999,48.714287,48.728573,104438600
2011-06-01,AAPL,42.946945,49.35857,50.304287,49.235714,49.83857,138670700
2011-06-02,AAPL,43.020264,49.442856,49.71143,49.185715,49.5,84695800
2011-06-03,AAPL,42.68964,49.062859,49.332859,48.85857,49.025715,78312500
2011-06-06,AAPL,42.018421,48.291428,49.578571,48.258572,49.385715,115485300
2011-06-07,AAPL,41.27261,47.434284,48.317142,47.414288,48.310001,132446300
2011-06-08,AAPL,41.297478,47.462856,47.828571,47.235714,47.397144,83430900
2011-06-09,AAPL,41.204254,47.355713,47.667141,47.25,47.607143,68772200
2011-06-10,AAPL,40.509418,46.557144,47.380001,46.501427,47.221428,108488800
2011-06-13,AAPL,40.59642,46.657143,46.901428,46.438572,46.742859,82368300
2011-06-14,AAPL,41.322334,47.491428,47.607143,47.044285,47.142857,83642300
2011-06-15,AAPL,40.615063,46.67857,47.185715,46.41143,47.107143,99799000
2011-06-16,AAPL,40.417431,46.451427,46.954285,45.475716,46.700001,127647800
2011-06-17,AAPL,39.808365,45.751427,47.035713,45.622856,46.998573,153755000
2011-06-20,AAPL,39.194321,45.045715,45.385715,44.357143,45.337143,160161400
2011-06-21,AAPL,40.434834,46.471428,46.542858,45.028572,45.240002,123345600
2011-06-22,AAPL,40.100464,46.087143,46.985714,46.054287,46.451427,97645800
2011-06-23,AAPL,41.171936,47.318573,47.384285,45.445713,45.562859,139939800
2011-06-24,AAPL,40.56535,46.621429,47.592857,46.441429,47.33857,109951800
2011-06-27,AAPL,41.27261,47.434284,47.700001,46.75,46.798573,84953400
2011-06-28,AAPL,41.672867,47.894287,48.099998,47.634285,47.664288,73574900
2011-06-29,AAPL,41.521217,47.720001,48.052856,47.41143,48.005714,88136300
2011-06-30,AAPL,41.723824,47.952858,48.01857,47.548573,47.814285,80738700
2011-07-01,AAPL,42.667267,49.037144,49.07143,47.742859,47.992859,108828300
2011-07-05,AAPL,43.434196,49.918571,49.975716,48.92857,49,88763500
2011-07-06,AAPL,43.723812,50.251427,50.585712,49.529999,49.849998,111156500
2011-07-07,AAPL,44.400017,51.028572,51.142857,50.57143,50.667141,99915900
2011-07-08,AAPL,44.711998,51.387142,51.42857,50.314285,50.477142,122408300
2011-07-11,AAPL,44.002254,50.57143,51.395714,50.402859,50.905716,110668600
2011-07-12,AAPL,43.971165,50.535713,51.097141,49.802856,50.504284,112902300
